10,00:14:BF:B1:97:8A,-86.0,19.826560468220404
11,00:16:B6:B7:5D:8F,-56.0,12.434649974969139
11,00:16:B6:B7:5D:9B,-56.0,6.525940621856745
11,00:14:BF:B1:97:8D,-61.0,11.038104366239704
11,00:14:BF:B1:7C:54,-66.0,23.100986818748677
11,00:14:BF:B1:7C:57,-68.0,12.327129268406331
11,00:11:88:28:5E:E0,-74.0,18.05817692902581
12,00:16:B6:B7:5D:8F,-61.0,12.434649974969139
12,00:14:BF:B1:7C:54,-62.0,23.100986818748677
12,00:14:BF:B1:97:8D,-63.0,11.038104366239704
12,00:14:BF:B1:7C:57,-69.0,12.327129268406331
12,00:11:88:28:5E:E0,-80.0,18.05817692902581
13,00:16:B6:B7:5D:8F,-59.0,12.434649974969139
13,00:14:BF:B1:97:8D,-61.0,11.038104366239704
13,00:14:BF:B1:7C:54,-65.0,23.100986818748677
13,00:16:B6:B7:5D:9B,-66.0,6.525940621856745
13,00:14:BF:B1:7C:57,-69.0,12.327129268406331
13,00:11:88:28:5E:E0,-71.0,18.05817692902581
14,00:16:B6:B7:5D:8F,-56.0,12.434649974969139
14,00:16:B6:B7:5D:9B,-57.0,6.525940621856745
14,00:14:BF:B1:97:8D,-59.0,11.038104366239704
14,00:14:BF:B1:7C:54,-61.0,23.100986818748677
14,00:14:BF:B1:7C:57,-68.0,12.327129268406331
14,00:11:88:28:5E:E0,-77.0,18.05817692902581
15,00:16:B6:B7:5D:9B,-57.0,6.525940621856745
15,00:16:B6:B7:5D:8F,-59.0,12.434649974969139
15,00:14:BF:B1:97:8D,-64.0,11.038104366239704
15,00:14:BF:B1:7C:54,-66.0,23.100986818748677
15,00:14:BF:B1:7C:57,-71.0,12.327129268406331
15,00:11:88:28:5E:E0,-76.0,18.05817692902581
16,00:11:88:28:5E:E0,-56.0,6.9232762475579435
16,00:14:BF:3B:C7:C6,-77.0,16.702155220210354
16,00:14:BF:B1:7C:54,-78.0,35.90837077897019
16,00:14:BF:B1:97:8A,-78.0,23.27068971904357
16,00:16:B6:B7:5D:8F,-78.0,28.85882915157855
16,00:14:BF:B1:7C:57,-81.0,24.025187116857172
16,00:14:BF:B1:97:8D,-84.0,19.07433479836191
16,00:16:B6:B7:5D:8C,-85.0,32.603940390695115
17,00:11:88:28:5E:E0,-61.0,6.9232762475579435
17,00:16:B6:B7:5D:8F,-77.0,28.85882915157855
17,00:14:BF:B1:7C:54,-78.0,35.90837077897019
17,00:14:BF:B1:97:8A,-79.0,23.27068971904357
17,00:14:BF:3B:C7:C6,-84.0,16.702155220210354
17,00:14:BF:B1:97:81,-86.0,33.641618629310926
17,00:14:BF:B1:97:8D,-95.0,19.07433479836191
18,00:11:88:28:5E:E0,-58.0,6.9232762475579435
18,00:14:BF:3B:C7:C6,-75.0,16.702155220210354
18,00:14:BF:B1:97:8A,-78.0,23.27068971904357
18,00:16:B6:B7:5D:8F,-78.0,28.85882915157855
18,00:14:BF:B1:7C:54,-80.0,35.90837077897019
18,00:16:B6:B7:5D:9B,-85.0,11.02024958882511
18,00:14:BF:B1:7C:57,-86.0,24.025187116857172
18,00:16:B6:B7:5D:8C,-90.0,32.603940390695115
19,00:11:88:28:5E:E0,-63.0,6.9232762475579435
19,00:14:BF:B1:97:8A,-78.0,23.27068971904357
19,00:14:BF:B1:7C:54,-79.0,35.90837077897019
19,00:14:BF:B1:97:8D,-84.0,19.07433479836191
19,00:14:BF:B1:7C:57,-86.0,24.025187116857172
19,00:16:B6:B7:5D:9B,-88.0,11.02024958882511
20,00:11:88:28:5E:E0,-70.0,6.9232762475579435
20,00:14:BF:B1:97:8A,-77.0,23.27068971904357
20,00:16:B6:B7:5D:8F,-79.0,28.85882915157855
20,00:14:BF:B1:7C:54,-80.0,35.90837077897019
20,00:14:BF:3B:C7:C6,-81.0,16.702155220210354
20,00:14:BF:B1:7C:57,-82.0,24.025187116857172
20,00:14:BF:B1:97:8D,-85.0,19.07433479836191
20,00:14:BF:B1:97:81,-89.0,33.641618629310926
20,00:16:B6:B7:5D:8C,-91.0,32.603940390695115
21,00:11:88:28:5E:E0,-57.0,21.954196728643936
21,00:14:BF:B1:97:8A,-65.0,13.25084902940185
21,00:14:BF:B1:97:81,-69.0,11.217063073728346
21,00:14:BF:3B:C7:C6,-72.0,18.96657557388787
21,00:16:B6:B7:5D:8C,-75.0,6.863375918598659
21,00:14:BF:B1:7C:54,-92.0,58.964761442746465
22,00:11:88:28:5E:E0,-54.0,21.954196728643936
22,00:14:BF:B1:97:81,-64.0,11.217063073728346
22,00:14:BF:B1:97:8A,-70.0,13.25084902940185
22,00:14:BF:3B:C7:C6,-78.0,18.96657557388787
23,00:11:88:28:5E:E0,-56.0,21.954196728643936
23,00:16:B6:B7:5D:8C,-69.0,6.863375918598659
24,00:11:88:28:5E:E0,-58.0,21.954196728643936
24,00:14:BF:B1:97:8A,-64.0,13.25084902940185
24,00:16:B6:B7:5D:8C,-68.0,6.863375918598659
24,00:14:BF:B1:97:81,-68.0,11.217063073728346
24,00:14:BF:3B:C7:C6,-78.0,18.96657557388787
25,00:11:88:28:5E:E0,-59.0,21.954196728643936
25,00:14:BF:B1:97:8A,-62.0,13.25084902940185
25,00:14:BF:B1:97:81,-66.0,11.217063073728346
25,00:16:B6:B7:5D:8C,-68.0,6.863375918598659
25,00:14:BF:3B:C7:C6,-75.0,18.96657557388787
26,00:14:BF:B1:97:81,-53.0,9.198614243460804
26,00:16:B6:B7:5D:8C,-57.0,7.382271262965077
26,00:11:88:28:5E:E0,-70.0,24.86957486568679
26,00:14:BF:B1:97:8A,-72.0,14.203696701915312
27,00:14:BF:B1:97:81,-54.0,9.198614243460804
27,00:16:B6:B7:5D:8C,-65.0,7.382271262965077
27,00:11:88:28:5E:E0,-72.0,24.86957486568679
27,00:14:BF:B1:97:8A,-77.0,14.203696701915312
27,00:14:BF:3B:C7:C6,-81.0,20.806561200736656
28,00:14:BF:B1:97:81,-58.0,9.198614243460804
28,00:16:B6:B7:5D:8C,-64.0,7.382271262965077
28,00:11:88:28:5E:E0,-65.0,24.86957486568679
28,00:14:BF:B1:97:8A,-76.0,14.203696701915312
28,00:14:BF:3B:C7:C6,-80.0,20.806561200736656
29,00:14:BF:B1:97:81,-53.0,9.198614243460804
29,00:16:B6:B7:5D:8C,-64.0,7.382271262965077
29,00:11:88:28:5E:E0,-72.0,24.86957486568679
29,00:14:BF:B1:97:8A,-73.0,14.203696701915312
30,00:14:BF:B1:97:81,-59.0,9.198614243460804
30,00:11:88:28:5E:E0,-60.0,24.86957486568679
30,00:14:BF:B1:97:8A,-76.0,14.203696701915312
30,00:14:BF:3B:C7:C6,-79.0,20.806561200736656
31,00:16:B6:B7:5D:8F,-64.0,11.3530841624644
31,00:14:BF:B1:7C:54,-64.0,24.196520245688223
31,00:11:88:28:5E:E0,-73.0,23.7198809862107
31,00:16:B6:B7:5D:9B,-74.0,14.210309672910016
31,00:14:BF:B1:97:8D,-74.0,10.960919122044466
31,00:14:BF:B1:97:81,-95.0,34.85923125945264
32,00:14:BF:B1:7C:57,-58.0,8.37150619661719
32,00:14:BF:B1:7C:54,-61.0,24.196520245688223
32,00:16:B6:B7:5D:8F,-61.0,11.3530841624644
32,00:11:88:28:5E:E0,-68.0,23.7198809862107
32,00:16:B6:B7:5D:9B,-68.0,14.210309672910016
32,00:14:BF:B1:97:8D,-68.0,10.960919122044466
32,00:14:BF:3B:C7:C6,-86.0,19.036005069341623
32,00:14:BF:B1:97:8A,-92.0,24.998649963548033
33,00:16:B6:B7:5D:8F,-56.0,11.3530841624644
33,00:14:BF:B1:7C:54,-58.0,24.196520245688223
33,00:14:BF:B1:7C:57,-62.0,8.37150619661719
33,00:14:BF:B1:97:8D,-66.0,10.960919122044466
33,00:11:88:28:5E:E0,-73.0,23.7198809862107
33,00:14:BF:B1:97:8A,-93.0,24.998649963548033
33,00:14:BF:B1:97:81,-93.0,34.85923125945264
34,00:16:B6:B7:5D:8F,-60.0,11.3530841624644
34,00:14:BF:B1:7C:54,-61.0,24.196520245688223
34,00:14:BF:B1:7C:57,-63.0,8.37150619661719
34,00:11:88:28:5E:E0,-68.0,23.7198809862107
34,00:16:B6:B7:5D:9B,-69.0,14.210309672910016
34,00:14:BF:B1:97:8D,-69.0,10.960919122044466
34,00:14:BF:B1:97:81,-93.0,34.85923125945264
35,00:14:BF:B1:7C:57,-60.0,8.37150619661719
35,00:14:BF:B1:7C:54,-61.0,24.196520245688223
35,00:11:88:28:5E:E0,-68.0,23.7198809862107
35,00:16:B6:B7:5D:9B,-68.0,14.210309672910016
35,00:14:BF:B1:97:8D,-69.0,10.960919122044466
35,00:14:BF:3B:C7:C6,-85.0,19.036005069341623
36,00:14:BF:B1:7C:54,-56.0,10.428211351904986
36,00:16:B6:B7:5D:8F,-65.0,12.498180667601185
36,00:14:BF:B1:97:8D,-73.0,27.538041833071574
36,00:14:BF:B1:7C:57,-76.0,28.113628652310254
36,00:16:B6:B7:5D:9B,-79.0,18.26603134235787
36,00:11:88:28:5E:E0,-88.0,30.27049312449336
37,00:14:BF:B1:7C:54,-54.0,10.428211351904986
37,00:16:B6:B7:5D:8F,-64.0,12.498180667601185
37,00:14:BF:B1:97:8D,-76.0,27.538041833071574
37,00:14:BF:B1:7C:57,-78.0,28.113628652310254
37,00:11:88:28:5E:E0,-91.0,30.27049312449336
38,00:14:BF:B1:7C:54,-55.0,10.428211351904986
38,00:16:B6:B7:5D:8F,-64.0,12.498180667601185
38,00:16:B6:B7:5D:9B,-77.0,18.26603134235787
38,00:14:BF:B1:7C:57,-78.0,28.113628652310254
38,00:11:88:28:5E:E0,-88.0,30.27049312449336
39,00:14:BF:B1:7C:54,-56.0,10.428211351904986
39,00:16:B6:B7:5D:8F,-62.0,12.498180667601185
39,00:14:BF:B1:97:8D,-74.0,27.538041833071574
39,00:16:B6:B7:5D:9B,-77.0,18.26603134235787
39,00:14:BF:B1:7C:57,-77.0,28.113628652310254
39,00:11:88:28:5E:E0,-90.0,30.27049312449336
40,00:14:BF:B1:7C:54,-57.0,10.428211351904986
40,00:14:BF:B1:97:8D,-76.0,27.538041833071574
40,00:16:B6:B7:5D:9B,-78.0,18.26603134235787
40,00:16:B6:B7:5D:8F,-79.0,12.498180667601185
40,00:11:88:28:5E:E0,-91.0,30.27049312449336
41,00:11:88:28:5E:E0,-53.0,5.717670329775931
41,00:14:BF:B1:97:8A,-75.0,13.763902063005244
41,00:14:BF:B1:97:81,-80.0,22.58775119395466
41,00:16:B6:B7:5D:8C,-84.0,20.91088063664465
41,00:16:B6:B7:5D:8F,-91.0,35.294192440116824
41,00:14:BF:B1:7C:54,-91.0,44.86017267019823
41,00:14:BF:B1:97:8D,-92.0,17.745936098160616
42,00:11:88:28:5E:E0,-49.0,5.717670329775931
42,00:14:BF:3B:C7:C6,-57.0,10.722405933371483
42,00:16:B6:B7:5D:8C,-80.0,20.91088063664465
42,00:14:BF:B1:97:81,-80.0,22.58775119395466
42,00:14:BF:B1:7C:54,-89.0,44.86017267019823
43,00:11:88:28:5E:E0,-53.0,5.717670329775931
43,00:14:BF:B1:97:8A,-73.0,13.763902063005244
43,00:16:B6:B7:5D:8C,-80.0,20.91088063664465
43,00:14:BF:B1:97:81,-80.0,22.58775119395466
43,00:14:BF:B1:7C:54,-89.0,44.86017267019823
43,00:14:BF:B1:97:8D,-90.0,17.745936098160616
43,00:14:BF:B1:7C:57,-93.0,22.95442475863858
44,00:11:88:28:5E:E0,-49.0,5.717670329775931
44,00:14:BF:3B:C7:C6,-66.0,10.722405933371483
44,00:14:BF:B1:97:81,-79.0,22.58775119395466
44,00:16:B6:B7:5D:8C,-80.0,20.91088063664465
44,00:14:BF:B1:7C:54,-86.0,44.86017267019823
44,00:16:B6:B7:5D:8F,-90.0,35.294192440116824
44,00:14:BF:B1:97:8D,-92.0,17.745936098160616
45,00:11:88:28:5E:E0,-49.0,5.717670329775931
45,00:14:BF:B1:97:8A,-72.0,13.763902063005244
45,00:16:B6:B7:5D:8C,-81.0,20.91088063664465
45,00:14:BF:B1:7C:54,-85.0,44.86017267019823
46,00:11:88:28:5E:E0,-55.0,4.615598986047206
46,00:14:BF:3B:C7:C6,-55.0,6.615057747291401
46,00:14:BF:B1:97:8A,-75.0,11.905670917676165
46,00:14:BF:B1:97:81,-81.0,22.275333981783533
46,00:16:B6:B7:5D:8C,-88.0,23.93165119668929
46,00:16:B6:B7:5D:9B,-89.0,14.36088092701837
46,00:14:BF:B1:7C:54,-89.0,41.07545607780881
46,00:16:B6:B7:5D:8F,-90.0,30.97111589852713
47,00:11:88:28:5E:E0,-60.0,4.615598986047206
47,00:14:BF:B1:97:8A,-76.0,11.905670917676165
47,00:14:BF:B1:97:81,-78.0,22.275333981783533
47,00:14:BF:B1:7C:54,-87.0,41.07545607780881
47,00:16:B6:B7:5D:8C,-88.0,23.93165119668929
47,00:16:B6:B7:5D:9B,-89.0,14.36088092701837
47,00:16:B6:B7:5D:8F,-89.0,30.97111589852713
47,00:14:BF:B1:97:8D,-91.0,13.03266081811385
48,00:11:88:28:5E:E0,-53.0,4.615598986047206
48,00:14:BF:B1:97:81,-82.0,22.275333981783533
48,00:16:B6:B7:5D:8C,-88.0,23.93165119668929
48,00:16:B6:B7:5D:8F,-88.0,30.97111589852713
49,00:14:BF:3B:C7:C6,-52.0,6.615057747291401
49,00:11:88:28:5E:E0,-53.0,4.615598986047206
49,00:14:BF:B1:97:8A,-69.0,11.905670917676165
49,00:14:BF:B1:97:81,-81.0,22.275333981783533
49,00:14:BF:B1:97:8D,-93.0,13.03266081811385
49,00:16:B6:B7:5D:8C,-94.0,23.93165119668929
49,00:16:B6:B7:5D:8F,-94.0,30.97111589852713
50,00:11:88:28:5E:E0,-52.0,4.615598986047206
50,00:14:BF:B1:97:81,-82.0,22.275333981783533
50,00:14:BF:B1:7C:54,-94.0,41.07545607780881
51,00:11:88:28:5E:E0,-59.0,6.201431608910962
51,00:16:B6:B7:5D:8F,-73.0,30.83384536511786
51,00:14:BF:3B:C7:C6,-77.0,16.644308006042184
51,00:14:BF:B1:7C:54,-81.0,38.027320336831515
51,00:16:B6:B7:5D:9B,-82.0,12.864015741594846
51,00:14:BF:B1:97:8A,-83.0,22.717504264333265
51,00:14:BF:B1:7C:57,-85.0,25.005631685682324
51,00:14:BF:B1:97:8D,-86.0,19.902518634584922
51,00:14:BF:B1:97:81,-87.0,32.75109927926084
52,00:11:88:28:5E:E0,-60.0,6.201431608910962
52,00:16:B6:B7:5D:8F,-73.0,30.83384536511786
52,00:14:BF:3B:C7:C6,-75.0,16.644308006042184
52,00:14:BF:B1:7C:54,-80.0,38.027320336831515
52,00:16:B6:B7:5D:9B,-82.0,12.864015741594846
52,00:14:BF:B1:7C:57,-84.0,25.005631685682324
52,00:14:BF:B1:97:8D,-84.0,19.902518634584922
52,00:14:BF:B1:97:81,-89.0,32.75109927926084
53,00:11:88:28:5E:E0,-60.0,6.201431608910962
53,00:14:BF:3B:C7:C6,-76.0,16.644308006042184
53,00:14:BF:B1:7C:54,-79.0,38.027320336831515
53,00:14:BF:B1:7C:57,-80.0,25.005631685682324
53,00:16:B6:B7:5D:9B,-81.0,12.864015741594846
53,00:14:BF:B1:97:8D,-81.0,19.902518634584922
53,00:14:BF:B1:97:8A,-83.0,22.717504264333265
53,00:14:BF:B1:97:81,-87.0,32.75109927926084
54,00:11:88:28:5E:E0,-60.0,6.201431608910962
54,00:16:B6:B7:5D:8F,-74.0,30.83384536511786
54,00:16:B6:B7:5D:9B,-76.0,12.864015741594846
54,00:14:BF:B1:7C:54,-79.0,38.027320336831515
54,00:14:BF:B1:97:8D,-81.0,19.902518634584922
54,00:14:BF:B1:7C:57,-81.0,25.005631685682324
55,00:11:88:28:5E:E0,-64.0,6.201431608910962
55,00:14:BF:3B:C7:C6,-74.0,16.644308006042184
55,00:16:B6:B7:5D:8F,-75.0,30.83384536511786
55,00:14:BF:B1:97:8D,-80.0,19.902518634584922
55,00:14:BF:B1:7C:57,-81.0,25.005631685682324
55,00:14:BF:B1:7C:54,-81.0,38.027320336831515
55,00:14:BF:B1:97:8A,-81.0,22.717504264333265
55,00:16:B6:B7:5D:9B,-82.0,12.864015741594846
55,00:14:BF:B1:97:81,-87.0,32.75109927926084
56,00:16:B6:B7:5D:8F,-56.0,10.052488249184876
56,00:14:BF:B1:7C:54,-58.0,19.072797172937168
56,00:14:BF:B1:97:8D,-69.0,15.538074140639182
56,00:11:88:28:5E:E0,-81.0,20.810159874445944
57,00:16:B6:B7:5D:8F,-56.0,10.052488249184876
57,00:14:BF:B1:7C:54,-60.0,19.072797172937168
57,00:14:BF:B1:97:8D,-70.0,15.538074140639182
57,00:14:BF:B1:7C:57,-72.0,16.494608694964544
57,00:16:B6:B7:5D:9B,-73.0,8.244264733740662
57,00:11:88:28:5E:E0,-83.0,20.810159874445944
58,00:16:B6:B7:5D:8F,-57.0,10.052488249184876
58,00:14:BF:B1:7C:54,-58.0,19.072797172937168
58,00:14:BF:B1:97:8D,-70.0,15.538074140639182
58,00:14:BF:B1:7C:57,-71.0,16.494608694964544
58,00:16:B6:B7:5D:9B,-72.0,8.244264733740662
58,00:11:88:28:5E:E0,-77.0,20.810159874445944
59,00:16:B6:B7:5D:8F,-57.0,10.052488249184876
59,00:14:BF:B1:7C:54,-59.0,19.072797172937168
59,00:14:BF:B1:97:8D,-69.0,15.538074140639182
59,00:16:B6:B7:5D:9B,-71.0,8.244264733740662
59,00:14:BF:B1:7C:57,-71.0,16.494608694964544
59,00:11:88:28:5E:E0,-81.0,20.810159874445944
60,00:16:B6:B7:5D:8F,-57.0,10.052488249184876
60,00:14:BF:B1:7C:54,-59.0,19.072797172937168
60,00:14:BF:B1:97:8D,-68.0,15.538074140639182
60,00:14:BF:B1:7C:57,-73.0,16.494608694964544
60,00:11:88:28:5E:E0,-83.0,20.810159874445944
61,00:16:B6:B7:5D:8F,-63.0,12.835440000249308
61,00:14:BF:B1:7C:54,-63.0,25.6924033908858
61,00:14:BF:B1:7C:57,-68.0,6.931386297127005
61,00:14:BF:B1:97:8D,-72.0,9.913513403430693
61,00:11:88:28:5E:E0,-76.5,23.34475859802367
62,00:14:BF:B1:7C:54,-60.0,25.6924033908858
62,00:16:B6:B7:5D:8F,-61.0,12.835440000249308
62,00:14:BF:B1:97:8D,-73.0,9.913513403430693
62,00:14:BF:B1:7C:57,-73.0,6.931386297127005
62,00:11:88:28:5E:E0,-78.0,23.34475859802367
63,00:14:BF:B1:7C:54,-60.0,25.6924033908858
63,00:14:BF:B1:7C:57,-63.0,6.931386297127005
63,00:16:B6:B7:5D:8F,-65.0,12.835440000249308
63,00:14:BF:B1:97:8D,-70.0,9.913513403430693
63,00:11:88:28:5E:E0,-78.0,23.34475859802367
64,00:16:B6:B7:5D:8F,-56.0,12.835440000249308
64,00:14:BF:B1:7C:54,-62.0,25.6924033908858
64,00:14:BF:B1:7C:57,-64.0,6.931386297127005
64,00:14:BF:B1:97:8D,-73.0,9.913513403430693
64,00:11:88:28:5E:E0,-78.0,23.34475859802367
64,00:14:BF:3B:C7:C6,-91.5,18.058806411277573
65,00:14:BF:B1:7C:54,-59.0,25.6924033908858
65,00:14:BF:B1:7C:57,-61.0,6.931386297127005
65,00:16:B6:B7:5D:8F,-62.0,12.835440000249308
65,00:16:B6:B7:5D:9B,-67.0,14.542107859591745
65,00:14:BF:B1:97:8D,-72.0,9.913513403430693
65,00:11:88:28:5E:E0,-76.0,23.34475859802367
66,00:11:88:28:5E:E0,-58.0,17.477178090298217
66,00:14:BF:B1:97:8A,-65.0,11.196651285094127
66,00:14:BF:B1:97:81,-71.0,13.291143818347615
66,00:14:BF:3B:C7:C6,-71.0,15.458912930733518
66,00:16:B6:B7:5D:8C,-82.0,9.975616722789624
66,00:16:B6:B7:5D:8F,-89.0,44.11947438490173
67,00:11:88:28:5E:E0,-57.0,17.477178090298217
67,00:14:BF:B1:97:8A,-67.0,11.196651285094127
67,00:14:BF:B1:97:81,-71.0,13.291143818347615
67,00:14:BF:3B:C7:C6,-77.0,15.458912930733518
67,00:16:B6:B7:5D:8C,-79.0,9.975616722789624
67,00:16:B6:B7:5D:8F,-90.0,44.11947438490173
68,00:11:88:28:5E:E0,-58.0,17.477178090298217
68,00:14:BF:B1:97:81,-71.0,13.291143818347615
68,00:16:B6:B7:5D:8C,-81.0,9.975616722789624
68,00:16:B6:B7:5D:8F,-91.0,44.11947438490173
69,00:11:88:28:5E:E0,-58.0,17.477178090298217
69,00:14:BF:B1:97:8A,-66.0,11.196651285094127
69,00:14:BF:B1:97:81,-68.0,13.291143818347615
69,00:14:BF:3B:C7:C6,-69.5,15.458912930733518
69,00:16:B6:B7:5D:8C,-81.0,9.975616722789624
70,00:11:88:28:5E:E0,-56.0,17.477178090298217
70,00:14:BF:B1:97:8A,-57.0,11.196651285094127
70,00:14:BF:3B:C7:C6,-72.0,15.458912930733518
70,00:16:B6:B7:5D:8C,-77.0,9.975616722789624
71,00:16:B6:B7:5D:8F,-61.0,8.716910002976972
71,00:14:BF:B1:7C:54,-63.0,12.03509833777855
71,00:14:BF:B1:97:8D,-73.0,23.083711746597427
71,00:16:B6:B7:5D:9B,-74.0,14.90036580087885
71,00:11:88:28:5E:E0,-89.0,27.3752945920222
72,00:16:B6:B7:5D:8F,-62.0,8.716910002976972
72,00:14:BF:B1:7C:54,-62.0,12.03509833777855
72,00:14:BF:B1:7C:57,-70.0,23.417987018529153
72,00:14:BF:B1:97:8D,-74.0,23.083711746597427
72,00:11:88:28:5E:E0,-87.0,27.3752945920222
73,00:14:BF:B1:7C:54,-55.0,12.03509833777855
73,00:16:B6:B7:5D:8F,-62.0,8.716910002976972
73,00:14:BF:B1:7C:57,-70.0,23.417987018529153
73,00:14:BF:B1:97:8D,-72.0,23.083711746597427
73,00:11:88:28:5E:E0,-93.0,27.3752945920222
74,00:16:B6:B7:5D:8F,-62.0,8.716910002976972
74,00:14:BF:B1:7C:54,-63.0,12.03509833777855
74,00:14:BF:B1:7C:57,-69.0,23.417987018529153
74,00:14:BF:B1:97:8D,-73.0,23.083711746597427
74,00:16:B6:B7:5D:9B,-83.0,14.90036580087885
74,00:11:88:28:5E:E0,-89.0,27.3752945920222
75,00:14:BF:B1:7C:54,-56.0,12.03509833777855
75,00:16:B6:B7:5D:8F,-69.0,8.716910002976972
75,00:14:BF:B1:7C:57,-69.0,23.417987018529153
75,00:14:BF:B1:97:8D,-72.0,23.083711746597427
75,00:16:B6:B7:5D:9B,-75.0,14.90036580087885
75,00:11:88:28:5E:E0,-82.0,27.3752945920222
76,00:14:BF:B1:97:8A,-55.0,6.454843142943133
76,00:11:88:28:5E:E0,-67.0,16.064362856957633
76,00:14:BF:B1:97:81,-70.0,11.25337744857072
76,00:16:B6:B7:5D:8C,-77.0,14.105740994361126
77,00:11:88:28:5E:E0,-57.0,16.064362856957633
77,00:14:BF:B1:97:8A,-61.0,6.454843142943133
77,00:14:BF:3B:C7:C6,-71.0,11.47898031185697
77,00:14:BF:B1:97:81,-72.0,11.25337744857072
77,00:14:BF:B1:97:8D,-90.0,19.311609150974448
78,00:14:BF:B1:97:8A,-60.0,6.454843142943133
78,00:11:88:28:5E:E0,-64.0,16.064362856957633
78,00:14:BF:3B:C7:C6,-69.0,11.47898031185697
78,00:14:BF:B1:97:81,-79.0,11.25337744857072
78,00:16:B6:B7:5D:8C,-85.0,14.105740994361126
79,00:11:88:28:5E:E0,-66.0,16.064362856957633
79,00:14:BF:3B:C7:C6,-70.0,11.47898031185697
79,00:14:BF:B1:97:81,-75.0,11.25337744857072
79,00:16:B6:B7:5D:8C,-76.0,14.105740994361126
80,00:14:BF:B1:97:8A,-59.0,6.454843142943133
80,00:11:88:28:5E:E0,-68.0,16.064362856957633
80,00:16:B6:B7:5D:8C,-74.0,14.105740994361126
80,00:14:BF:B1:97:81,-79.0,11.25337744857072
81,00:14:BF:B1:97:8D,-66.0,11.133092472444483
81,00:14:BF:B1:7C:54,-67.0,22.535917820226448
81,00:14:BF:B1:7C:57,-73.0,11.751515476737458
81,00:11:88:28:5E:E0,-77.0,19.34339044738538
82,00:14:BF:B1:7C:54,-66.0,22.535917820226448
82,00:16:B6:B7:5D:8F,-67.0,11.350441401108592
82,00:14:BF:B1:97:8D,-67.0,11.133092472444483
82,00:14:BF:B1:7C:57,-71.0,11.751515476737458
